0.557874905514115	0.43733239352738457
1.0099961392467935	0.9100736409736683
1.5809639455020337	1.3612444643313188
1.7990889075772711	1.716098066176136
2.353731876740269	2.2966025972492305
2.79669983795772	2.678376957313109
3.3160060155282	3.3117276220207676
3.847799172935742	3.872318841308237
4.237482950049943	4.36756219027121
4.754726067105171	4.9660252258243895
5.31374258144658	5.319347836524649
5.7848789513614545	5.9157415262260065
6.219367666071101	6.345401291020561
6.585778700081626	6.7928162803884184
7.201481825474151	7.262748773781626
7.580146687294562	7.966920359635578
7.950126013293491	8.359547346893212
8.388970274731864	8.695566958947108
9.08204499477378	9.198889919862319
9.693672675358394	9.731939459825702
10.111650732709096	10.348774311099096
10.751045894184474	10.833267346550526
11.208764377237166	11.15556850153191
11.826906585450352	11.75434735725069
12.38521982070945	12.28071195923123
12.9265879137675	12.719160503942138
13.429628178258147	13.244199516443134
13.877808551539442	13.726442232175259
14.362426368831112	14.088583881403848
14.752130195943444	14.618981012250105
15.431051036129277	15.129470267806457
15.852122757330088	15.635817807257371
16.383358466404374	16.148763088645403
16.93492489030184	16.697699447446183
17.51986416709067	17.20306076292594
17.99019627272651	17.740827545216195
18.450817180858945	18.12077687493546
18.808622068697986	18.827712179765555
19.33588604204585	19.22897148177733
19.743400462357076	19.57044330063802
20.207685588698443	20.244317625497683
20.74026557266687	20.766247777872856
21.223812618292147	21.287961657652538
21.91202381683375	21.78771615878627
22.44572213142425	22.288720086367682
22.829934634987538	22.810147108407932
23.28382499235223	23.20293327967847
23.725486387766082	23.612508773105965
24.278142725571787	24.071686281838584
24.771876254918006	24.732130993204414
25.234765745132936	25.253576758073383
25.702743044096263	25.910464038328005
26.11721409741517	26.390076244248448
26.71423493079978	26.698960642864233
27.286661638169235	27.273371670798806
27.664403014328432	27.749126248296562
28.04817795560583	28.092504827987526
28.367016143987712	28.758701321876963
28.891906195866458	29.249944142540524
29.29757213323847	29.50936374641818
29.59833948437748	30.101929806908807
30.182730631615268	30.53461424279401
30.55407955797321	30.867927654250234
30.816885262484515	31.33663416977041
31.301683753621013	31.834077044788703
31.65346583599742	32.26069177843525
31.910695430928662	32.78493559560268
32.42648426493418	33.329800553981485
32.95090097261397	33.769638006518264
33.45495629787762	34.24716152093037
33.64071244299594	34.786993920097096
34.12263019076273	35.27780500418524
34.69276092364566	35.79147627480922
35.33702812491116	36.384286472975774
35.88479362784719	36.869918062555115
36.29039395490572	37.381749546237906
36.62075496412647	37.746774280553204
37.02754831549028	38.22078787499695
37.51046617277221	38.62189206494299
38.13116931731313	39.01315851257125
38.705040259041354	39.64241347156556
39.216836053543105	40.079564384239276
39.67475064081443	40.78535614665531
40.07047609840424	41.256832646230166
40.663969626960636	41.67169358745102
41.12663689723019	42.021353054699134
41.52520806882104	42.627125319711176
42.09314715291917	43.012175887780835
42.64698591830634	43.54487889214487
43.22548532999395	44.029682160200906
43.83283686016964	44.60976705853379
44.31717073386207	44.97000249598652
44.68334774435232	45.38868623443272
45.169249810214446	45.80608442672556
45.60964660553584	46.09672255120764
46.31058902115115	46.66897296842339
46.89706285061063	47.187544172884394
47.136939083624114	47.687014708378626
47.67382698366257	48.143572049773574
48.11110401280737	48.710032707785
